LineDescription,TimePeriod,TableName,SeriesCode,LineNumber,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
Other imputed commissions,2011-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5110833333333333,U20406
Other imputed commissions,2011-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6460833333333333,U20406
Other imputed commissions,2011-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.84625,U20406
Other imputed commissions,2011-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.7029166666666666,U20406
Other imputed commissions,2011-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6413333333333334,U20406
Other imputed commissions,2011-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.58575,U20406
Other imputed commissions,2011-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5599166666666666,U20406
Other imputed commissions,2012-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5595,U20406
Other imputed commissions,2012-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5546666666666666,U20406
Other imputed commissions,2012-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6034166666666666,U20406
Other imputed commissions,2012-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6198333333333333,U20406
Other imputed commissions,2012-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6375,U20406
Other imputed commissions,2012-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.656,U20406
Other imputed commissions,2012-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6219166666666667,U20406
Other imputed commissions,2012-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5899166666666666,U20406
Other imputed commissions,2012-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.642,U20406
Other imputed commissions,2012-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.617,U20406
Other imputed commissions,2012-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6045,U20406
Other imputed commissions,2012-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6370833333333333,U20406
Other imputed commissions,2013-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.60875,U20406
Other imputed commissions,2013-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6366666666666666,U20406
Other imputed commissions,2013-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6204166666666666,U20406
Other imputed commissions,2013-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6454166666666666,U20406
Other imputed commissions,2013-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.67475,U20406
Other imputed commissions,2013-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.7768333333333334,U20406
Other imputed commissions,2013-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5793333333333334,U20406
Other imputed commissions,2013-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6135,U20406
Other imputed commissions,2013-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5848333333333333,U20406
Other imputed commissions,2013-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5595,U20406
Other imputed commissions,2013-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.578,U20406
Other imputed commissions,2013-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5723333333333334,U20406
Other imputed commissions,2014-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5936666666666667,U20406
Other imputed commissions,2014-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.56775,U20406
Other imputed commissions,2014-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5920833333333334,U20406
Other imputed commissions,2014-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5473333333333333,U20406
Other imputed commissions,2014-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.523,U20406
Other imputed commissions,2014-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5304166666666666,U20406
Other imputed commissions,2014-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5868333333333333,U20406
Other imputed commissions,2014-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.60275,U20406
Other imputed commissions,2014-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6384166666666666,U20406
Other imputed commissions,2014-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.8508333333333333,U20406
Other imputed commissions,2014-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6125833333333334,U20406
Other imputed commissions,2014-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6885,U20406
Other imputed commissions,2015-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.7051666666666666,U20406
Other imputed commissions,2015-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6465833333333334,U20406
Other imputed commissions,2015-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6376666666666666,U20406
Other imputed commissions,2015-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6196666666666666,U20406
Other imputed commissions,2015-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6688333333333334,U20406
Other imputed commissions,2015-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.70075,U20406
Other imputed commissions,2015-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.7064166666666666,U20406
Other imputed commissions,2015-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.8708333333333333,U20406
Other imputed commissions,2015-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6995833333333333,U20406
Other imputed commissions,2015-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.70275,U20406
Other imputed commissions,2015-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6521666666666667,U20406
Other imputed commissions,2015-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6694166666666667,U20406
Other imputed commissions,2016-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.7654166666666666,U20406
Other imputed commissions,2016-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6853333333333333,U20406
Other imputed commissions,2016-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5878333333333333,U20406
Other imputed commissions,2016-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6805833333333333,U20406
Other imputed commissions,2016-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6046666666666666,U20406
Other imputed commissions,2016-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.66175,U20406
Other imputed commissions,2016-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6568333333333334,U20406
Other imputed commissions,2016-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6126666666666666,U20406
Other imputed commissions,2016-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.61675,U20406
Other imputed commissions,2016-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6184166666666666,U20406
Other imputed commissions,2016-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.78675,U20406
Other imputed commissions,2016-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6559166666666666,U20406
Other imputed commissions,2017-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.60975,U20406
Other imputed commissions,2017-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5644166666666667,U20406
Other imputed commissions,2017-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6095833333333334,U20406
Other imputed commissions,2017-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6663333333333333,U20406
Other imputed commissions,2017-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6064166666666666,U20406
Other imputed commissions,2017-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6185833333333334,U20406
Other imputed commissions,2017-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6300833333333333,U20406
Other imputed commissions,2017-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6454166666666666,U20406
Other imputed commissions,2017-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6279166666666667,U20406
Other imputed commissions,2017-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.603,U20406
Other imputed commissions,2017-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.628,U20406
Other imputed commissions,2017-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6244166666666666,U20406
Other imputed commissions,2018-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.64275,U20406
Other imputed commissions,2018-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.69425,U20406
Other imputed commissions,2018-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.675,U20406
Other imputed commissions,2018-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6175833333333334,U20406
Other imputed commissions,2018-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6354166666666666,U20406
Other imputed commissions,2018-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5826666666666667,U20406
Other imputed commissions,2018-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.54675,U20406
Other imputed commissions,2018-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5665,U20406
Other imputed commissions,2018-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5951666666666666,U20406
Other imputed commissions,2018-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.7748333333333334,U20406
Other imputed commissions,2018-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6883333333333334,U20406
Other imputed commissions,2018-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.7860833333333334,U20406
Other imputed commissions,2019-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.58575,U20406
Other imputed commissions,2019-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.4796666666666667,U20406
Other imputed commissions,2019-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5706666666666667,U20406
Other imputed commissions,2019-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5794166666666666,U20406
Other imputed commissions,2019-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6769166666666666,U20406
Other imputed commissions,2019-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6960833333333334,U20406
Other imputed commissions,2019-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6404166666666666,U20406
Other imputed commissions,2019-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.8134166666666667,U20406
Other imputed commissions,2019-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6050833333333334,U20406
Other imputed commissions,2019-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5316666666666666,U20406
Other imputed commissions,2019-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.48441666666666666,U20406
Other imputed commissions,2019-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.4855,U20406
Other imputed commissions,2020-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.46225,U20406
Other imputed commissions,2020-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5220833333333333,U20406
Other imputed commissions,2020-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.62275,U20406
Other imputed commissions,2020-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.434,U20406
Other imputed commissions,2020-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.34933333333333333,U20406
Other imputed commissions,2020-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.3758333333333333,U20406
Other imputed commissions,2020-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.3706666666666667,U20406
Other imputed commissions,2020-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.4054166666666667,U20406
Other imputed commissions,2020-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.4091666666666667,U20406
Other imputed commissions,2020-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.4091666666666667,U20406
Other imputed commissions,2020-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.46425,U20406
Other imputed commissions,2020-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.4654166666666667,U20406
Other imputed commissions,2021-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5408333333333334,U20406
Other imputed commissions,2021-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.53675,U20406
Other imputed commissions,2021-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6110833333333334,U20406
Other imputed commissions,2021-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5595,U20406
Other imputed commissions,2021-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6454166666666666,U20406
Other imputed commissions,2021-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5885833333333333,U20406
Other imputed commissions,2021-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6605833333333334,U20406
Other imputed commissions,2021-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6080833333333334,U20406
Other imputed commissions,2021-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6235,U20406
Other imputed commissions,2021-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6874166666666667,U20406
Other imputed commissions,2021-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6704166666666667,U20406
Other imputed commissions,2021-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.647,U20406
Other imputed commissions,2022-01-01,U20406,DICORX,266,Chained Dollars,Level,6,0.7648333333333334,U20406
Other imputed commissions,2022-02-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6504166666666666,U20406
Other imputed commissions,2022-03-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5941666666666666,U20406
Other imputed commissions,2022-04-01,U20406,DICORX,266,Chained Dollars,Level,6,0.637,U20406
Other imputed commissions,2022-05-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5928333333333333,U20406
Other imputed commissions,2022-06-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6318333333333334,U20406
Other imputed commissions,2022-07-01,U20406,DICORX,266,Chained Dollars,Level,6,0.6295833333333334,U20406
Other imputed commissions,2022-08-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5825833333333333,U20406
Other imputed commissions,2022-09-01,U20406,DICORX,266,Chained Dollars,Level,6,0.65225,U20406
Other imputed commissions,2022-10-01,U20406,DICORX,266,Chained Dollars,Level,6,0.59125,U20406
Other imputed commissions,2022-11-01,U20406,DICORX,266,Chained Dollars,Level,6,0.56025,U20406
Other imputed commissions,2022-12-01,U20406,DICORX,266,Chained Dollars,Level,6,0.5670833333333334,U20406
Other meats,2007-01-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.51425,U20406
Other meats,2007-02-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6058333333333334,U20406
Other meats,2007-03-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5636666666666663,U20406
Other meats,2007-04-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5709166666666663,U20406
Other meats,2007-05-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.554,U20406
Other meats,2007-06-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5651666666666664,U20406
Other meats,2007-07-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6121666666666665,U20406
Other meats,2007-08-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.59925,U20406
Other meats,2007-09-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.664,U20406
Other meats,2007-10-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6371666666666664,U20406
Other meats,2007-11-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6518333333333333,U20406
Other meats,2007-12-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6709166666666664,U20406
Other meats,2008-01-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.67225,U20406
Other meats,2008-02-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6516666666666664,U20406
Other meats,2008-03-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6533333333333333,U20406
Other meats,2008-04-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6709166666666664,U20406
Other meats,2008-05-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6985833333333336,U20406
Other meats,2008-06-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.7269166666666664,U20406
Other meats,2008-07-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6758333333333333,U20406
Other meats,2008-08-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6635833333333334,U20406
Other meats,2008-09-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5950833333333336,U20406
Other meats,2008-10-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5685,U20406
Other meats,2008-11-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.57775,U20406
Other meats,2008-12-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5613333333333337,U20406
Other meats,2009-01-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.56625,U20406
Other meats,2009-02-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.52325,U20406
Other meats,2009-03-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5369166666666665,U20406
Other meats,2009-04-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5598333333333336,U20406
Other meats,2009-05-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6010833333333334,U20406
Other meats,2009-06-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5915,U20406
Other meats,2009-07-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.58325,U20406
Other meats,2009-08-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.56725,U20406
Other meats,2009-09-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5915833333333333,U20406
Other meats,2009-10-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.5843333333333334,U20406
Other meats,2009-11-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6046666666666667,U20406
Other meats,2009-12-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6301666666666663,U20406
Other meats,2010-01-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6023333333333336,U20406
Other meats,2010-02-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6906666666666665,U20406
Other meats,2010-03-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.634,U20406
Other meats,2010-04-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.6280833333333335,U20406
Other meats,2010-05-01,U20406,DMEARX,82,Chained Dollars,Level,6,2.61875,U20406
